provider_id,name,street_address,city,state,zip_code,hrr,hospice_beneficiaries,total_days,total_medicare_payment_amount,total_medicare_standard_payment_amount,total_charge_amount,percent_routine_home_care_days,physician_services,home_health_visit_hours_per_day,skilled_nursing_visit_hours_per_day,social_service_visit_hours_per_day,total_live_discharges,hospice_beneficiaries_with_seven_or_fewer_hospice_care_days,hospice_beneficiaries_with_more_than_sixty_hospice_care_days,hospice_beneficiaries_with_more_than_one_hundred_eighty_hospice_care_days,home_health_visit_hours_per_day_during_week_prior_to_death,skilled_nursing_visit_hours_per_day_during_week_prior_to_death,social_service_visit_hours_per_day_during_week_prior_to_death,average_age,male_hospice_beneficiaries,female_hospice_beneficiaries,white_hospice_beneficiaries,black_hospice_beneficiaries,asian_hospice_beneficiaries,hispanic_hospice_beneficiaries,other_unknown_race_hospice_beneficiaries,medicare_advantage_hospice_beneficiaries,medicaid_eligible_hospice_beneficiaries,hospice_beneficiaries_with_a_primary_diagnosis_of_cancer,hospice_beneficiaries_with_a_primary_diagnosis_of_dementia,hospice_beneficiaries_with_a_primary_diagnosis_of_stroke,hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease,hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease,hospice_beneficiaries_with_other_primary_diagnoses,site_of_service_home_hospice_beneficiaries,site_of_service_assisted_living_facility_hospice_beneficiaries,site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries,site_of_service_skilled_nursing_facility_hospice_beneficiaries,site_of_service_inpatient_hospital_hospice_beneficiaries,site_of_service_inpatient_hospice_hospice_beneficiaries,site_of_service_other_facility_hospice_beneficiaries
161522,POCAHONTAS COMMUNITY HOSPITAL HOSPICE,606 NW SEVENTH STREET,POCAHONTAS,IA,50574,IA - Des Moines,39,2055,307867,342603,484739,97,53.0,0.029,0.236,0.102,,13.0,,,0.042,0.318,0.179,85.0,15.0,24.0,39.0,0.0,0.0,0.0,0.0,,,11.0,,,,,,,0.0,27.0,0.0,,0.0,0.0
161530,HOSPICE OF PALO ALTO COUNTY,3201 FIRST STREET,EMMETSBURG,IA,50536,IA - Mason City,54,2798,408634,455020,833138,98,0.0,0.021,0.23,0.044,,14.0,14.0,,,0.25,0.073,84.5,22.0,32.0,54.0,0.0,0.0,0.0,0.0,,13.0,16.0,,,,,12.0,,,40.0,0.0,,0.0,0.0
161548,HORN HOSPICE,700 EAST SECOND STREET,IDA GROVE,IA,51445,IA - Sioux City,28,646,97493,108539,240522,97,0.0,0.182,0.351,0.044,,15.0,,,0.159,0.269,0.047,80.9,14.0,14.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,12.0,,0.0,0.0,13.0,,0.0,0.0
161535,HOSPICE OF COMFORT,613 WEST MAIN STREET,MANCHESTER,IA,52057,IA - Cedar Rapids,97,2817,393972,438397,936286,99,11.0,0.169,0.524,0.052,,38.0,15.0,,0.11,0.55,0.053,82.6,43.0,54.0,97.0,0.0,0.0,0.0,0.0,17.0,24.0,37.0,16.0,,12.0,,,39.0,,56.0,0.0,,0.0,0.0
131519,FRANKLIN COUNTY MEDICAL CENTER HOSPICE,44 NORTH 1ST EAST,PRESTON,ID,83263,UT - Salt Lake City,14,644,93283,102677,153097,99,0.0,0.467,0.27,0.089,0.0,,,,,0.368,0.14,84.3,,,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,0.0
141646,PREFERRED HOME HEALTH CARE MIDWEST,150 W SOUTH ST,KEWANEE,IL,61443,IL - Peoria,53,5206,757880,805184,1541971,100,0.0,0.729,0.244,0.111,,,27.0,,0.199,0.287,0.125,81.1,29.0,24.0,53.0,0.0,0.0,0.0,0.0,,16.0,12.0,,,,14.0,,25.0,,19.0,0.0,,0.0,0.0
141548,LOURDES HOSPICE,600 MARKET ST,METROPOLIS,IL,62960,KY - Paducah,130,6649,939491,1042826,1828003,99,,0.047,0.103,0.016,12.0,36.0,31.0,11.0,0.03,0.135,0.033,80.0,55.0,75.0,127.0,,0.0,,0.0,31.0,46.0,33.0,23.0,,17.0,23.0,32.0,65.0,,17.0,39.0,,0.0,0.0
141653,INTEGRATED PALLIATIVE AND HOSPICE LLC,"900 TECHNOLOGY WAY, SUITE 280",LIBERTYVILLE,IL,60048,WI - Milwaukee,33,2352,380162,361635,534152,100,0.0,0.082,0.174,0.054,,,,,0.045,0.159,0.029,80.1,,,22.0,,0.0,,0.0,,,15.0,,,,,,29.0,,0.0,,,0.0,0.0
141640,GOOD SAMARITAN HOSPICE,1002 COUNTRY CLUB ROAD PO BOX 516,LAWRENCEVILLE,IL,62439,IN - Evansville,27,859,130102,143073,195943,97,0.0,0.237,0.304,0.064,,,,,0.117,0.321,0.082,78.6,,,27.0,0.0,0.0,0.0,0.0,,,,,,,,,12.0,0.0,,0.0,,0.0,0.0
141612,HOSPICE-CARE OF SANGAMON COUNTY,"319 EAST MADISON, SUITE 3L",SPRINGFIELD,IL,62701,IL - Springfield,37,1691,261603,277608,351078,98,0.0,0.082,0.12,0.084,,11.0,,,0.042,0.17,0.13,83.5,14.0,23.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,25.0,0.0,,,,0.0,0.0
151519,JASPER COUNTY HOSPITAL HOME HEALTH CARE &  HOSPICE,1104 E GRACE ST,RENSSELAER,IN,47978,IN - Lafayette,88,4573,677234,706757,1110454,99,,0.198,0.434,0.07,,22.0,22.0,,0.134,0.381,0.093,80.3,44.0,44.0,88.0,0.0,0.0,0.0,0.0,,19.0,38.0,12.0,,13.0,,,80.0,,0.0,,,0.0,0.0
151514,HEART TO HEART HOSPICE OF SOUTHWEST INDIANA LLC,3555 NEWTON STREET,JASPER,IN,47546,IN - Evansville,69,2411,352838,389014,475995,99,0.0,0.365,0.421,0.061,,29.0,15.0,0.0,0.139,0.584,0.069,82.3,20.0,49.0,67.0,,0.0,,0.0,,28.0,11.0,20.0,,22.0,,,38.0,,22.0,0.0,,0.0,0.0
151553,HELPING HEARTS HOSPICE,1314 E WALNUT ST  PO BOX 760,WASHINGTON,IN,47501,IN - Evansville,58,2988,423725,468082,1139412,99,0.0,0.411,0.158,0.023,,14.0,13.0,,0.092,0.148,0.027,80.0,26.0,32.0,58.0,0.0,0.0,0.0,0.0,,13.0,16.0,11.0,11.0,,,,32.0,,15.0,0.0,,0.0,0.0
171523,HOSPICE OF DICKINSON COUNTY,511 NE 10TH ST,ABILENE,KS,67410,KS - Topeka,98,4870,678056,778261,1489826,97,16.0,0.381,0.3,0.028,,25.0,25.0,,0.155,0.295,0.043,81.9,46.0,52.0,98.0,0.0,0.0,0.0,0.0,14.0,20.0,42.0,,,16.0,,17.0,44.0,,39.0,0.0,,0.0,0.0
171539,SOLOMON VALLEY HOSPICE,111 EAST COURT,BELOIT,KS,67420,KS - Wichita,46,2118,296191,339889,588435,99,,0.053,0.436,0.075,,15.0,,,0.094,0.397,0.114,86.0,16.0,30.0,46.0,0.0,0.0,0.0,0.0,,,16.0,,,,,,15.0,,18.0,11.0,,0.0,0.0
171533,HOSPICE & PALLIATIVE CARE AT HAYSMED,2220 CANTERBURY DRIVE,HAYS,KS,67601,KS - Wichita,82,1861,248804,284841,282850,99,0.0,0.078,0.205,0.074,,31.0,,,0.06,0.131,0.083,84.2,37.0,45.0,82.0,0.0,0.0,0.0,0.0,,18.0,23.0,16.0,,15.0,,,24.0,,46.0,,,0.0,0.0
191622,"HOSPICE FAMILY ALLIANCE, LLC","111 HUDSON LANE, STE B",MONROE,LA,71201,LA - Monroe,86,8876,1190314,1379666,1477743,100,0.0,0.312,0.179,0.034,,,43.0,20.0,0.094,0.207,0.055,83.0,31.0,55.0,59.0,27.0,0.0,0.0,0.0,17.0,40.0,12.0,23.0,11.0,11.0,12.0,17.0,49.0,,31.0,0.0,,0.0,0.0
191567,SOUTHERNCARE LAFAYETTE,620 GUIBEAU ROAD STE A,LAFAYETTE,LA,70506,LA - Lafayette,101,8925,1225132,1391118,2363830,100,,0.224,0.149,0.012,,18.0,39.0,17.0,0.093,0.195,0.023,78.8,45.0,56.0,79.0,22.0,0.0,0.0,0.0,,39.0,27.0,19.0,,22.0,,,49.0,,18.0,22.0,,0.0,0.0
191586,LOUISIANA HOSPICE AND PALLIATIVE CARE,"422 KADE DRIVE, SUITE 4",JENNINGS,LA,70546,LA - Lafayette,126,11398,1519836,1763840,2356434,100,51.0,0.206,0.249,0.023,,23.0,50.0,23.0,0.077,0.264,0.037,81.0,60.0,66.0,114.0,,0.0,,0.0,,38.0,26.0,21.0,,42.0,13.0,14.0,72.0,,49.0,,,0.0,0.0
191535,"AGAPE NORTHWEST REGIONAL HOSPICE, LLC",805 HOMER ROAD,MINDEN,LA,71055,LA - Shreveport,200,21312,2833621,3279655,4311425,100,0.0,0.284,0.181,0.044,24.0,27.0,100.0,48.0,0.119,0.305,0.043,80.0,95.0,105.0,151.0,49.0,0.0,0.0,0.0,31.0,92.0,51.0,50.0,15.0,39.0,23.0,22.0,106.0,,90.0,0.0,,0.0,0.0
191593,HOSPICE OF CARING HEARTS,100 SOUTH TRENTON STREET,RUSTON,LA,71270,LA - Shreveport,81,5238,700605,812042,1089401,99,0.0,0.287,0.298,0.04,,17.0,23.0,,0.129,0.36,0.044,82.0,36.0,45.0,66.0,15.0,0.0,0.0,0.0,,25.0,21.0,13.0,,24.0,,,51.0,,23.0,,,0.0,0.0
231538,REVERENCE HOME HEALTH AND HOSPICE,"716 GERMAN STREET, SUITE B",TAWAS CITY,MI,48764,MI - Saginaw,114,5914,840974,925016,1481391,99,0.0,0.034,0.1,0.023,11.0,30.0,29.0,,0.03,0.109,0.032,80.1,62.0,52.0,102.0,,0.0,,0.0,23.0,18.0,51.0,,,21.0,21.0,,95.0,0.0,0.0,,,0.0,0.0
241580,PIPESTONE COUNTY HOSPICE,916 4TH AVENUE SOUTHWEST,PIPESTONE,MN,56164,SD - Sioux Falls,50,3369,514444,543544,1647130,98,0.0,0.339,0.508,0.057,,13.0,17.0,,0.139,0.292,0.058,86.5,19.0,31.0,50.0,0.0,0.0,0.0,0.0,22.0,19.0,15.0,,,,,14.0,32.0,,,,,0.0,0.0
261650,NEVADA REGIONAL MEDICAL CENTER HOSPICE,800 S ASH STREET,NEVADA,MO,64772,MO - Joplin,29,2448,333856,381385,512537,100,0.0,0.016,0.181,0.084,,,12.0,,0.0,0.319,0.088,79.5,12.0,17.0,29.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,22.0,0.0,,,,0.0,0.0
251664,SOUTHERN CARE BROOKHAVEN,706 US HIGHWAY 51 NORTH,BROOKHAVEN,MS,39601,MS - Jackson,59,5160,689829,795355,1631534,100,0.0,0.311,0.16,0.008,15.0,,26.0,,0.095,0.325,0.014,81.6,18.0,41.0,40.0,19.0,0.0,0.0,0.0,,29.0,,11.0,,27.0,,,34.0,,,12.0,,0.0,0.0
251676,"CORNERSTONE PALLIATIVE AND HOSPICE, LLC",306 EAST JEFFERSON STREET,YAZOO CITY,MS,39194,MS - Jackson,64,4664,632171,727008,1103847,100,0.0,0.702,0.209,0.006,,,25.0,,0.491,0.403,0.0,82.6,23.0,41.0,44.0,20.0,0.0,0.0,0.0,,30.0,16.0,22.0,,,,,17.0,,0.0,36.0,,0.0,0.0
341506,WAKE FOREST BAPTIST HEALTH CARE AT HOME HOSPICE-WI,1907 WEST PARK DRIVE,NORTH WILKESBORO,NC,28659,NC - Winston-Salem,80,2447,345795,390130,607038,99,0.0,0.557,0.392,0.077,13.0,19.0,,,0.141,0.323,0.12,80.6,37.0,43.0,75.0,,0.0,,0.0,32.0,24.0,29.0,,,19.0,,15.0,68.0,,0.0,,,0.0,0.0
351512,SAKAKAWEA HOSPICE,510 8TH AVE NE,HAZEN,ND,58545,ND - Bismarck,49,1904,260915,304973,677995,99,,0.123,0.321,0.095,,,,,0.117,0.379,0.143,84.9,,,49.0,0.0,0.0,0.0,0.0,,,14.0,,,,,11.0,11.0,0.0,,25.0,,0.0,0.0
281524,HOSPICE OF COLUMBUS COMMUNITY,"3005 19TH STREET, SUITE 600",COLUMBUS,NE,68601,NE - Omaha,85,4501,646376,698854,1001036,99,0.0,0.098,0.275,0.038,,29.0,21.0,,0.099,0.343,0.084,84.0,43.0,42.0,85.0,0.0,0.0,0.0,0.0,,11.0,36.0,,,,13.0,16.0,55.0,,14.0,0.0,,0.0,0.0
281533,LEXINGTON REGIONAL HEALTH CENTER HOSPICE,1600 WEST 13TH STREET - P O BOX 980,LEXINGTON,NE,68850,NE - Lincoln,17,872,126365,136684,230016,99,0.0,0.368,0.299,0.013,,,,,0.183,0.275,,86.4,,,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0
281516,CENTRAL PLAINS HOSPICE,835 MERIDIAN AVENUE,COZAD,NE,69130,NE - Lincoln,59,1941,289744,313229,477929,98,0.0,0.214,0.389,0.133,,19.0,11.0,,0.11,0.43,0.128,84.6,30.0,29.0,59.0,0.0,0.0,0.0,0.0,,20.0,16.0,,0.0,,,20.0,17.0,,23.0,0.0,,0.0,0.0
281504,BEATRICE COMMUNITY HOSPITAL HOSPICE,1201 SOUTH 9TH STREET,BEATRICE,NE,68310,NE - Lincoln,110,7895,1146564,1239621,1932484,99,0.0,0.213,0.23,0.001,,26.0,41.0,13.0,0.097,0.316,,81.1,45.0,65.0,110.0,0.0,0.0,0.0,0.0,,34.0,40.0,16.0,,19.0,17.0,12.0,57.0,,41.0,,,0.0,0.0
301523,CONNECTICUT VALLEY HOME CARE/HOSPICE,958 JOHN STARK HIGHWAY,NEWPORT,NH,3773,NH - Lebanon,66,4355,690879,670653,931801,100,0.0,0.055,0.067,0.002,,,21.0,,0.037,0.1,,81.2,31.0,35.0,66.0,0.0,0.0,0.0,0.0,,13.0,21.0,,,17.0,,14.0,45.0,,0.0,18.0,,0.0,0.0
301527,FRANKLIN VNA & HOSPICE,75 CHESTNUT STREET,FRANKLIN,NH,3235,NH - Manchester,44,2892,466483,449866,688035,99,0.0,0.196,0.208,0.079,,,13.0,,0.135,0.261,0.11,81.5,19.0,25.0,44.0,0.0,0.0,0.0,0.0,,,16.0,,,13.0,,,40.0,0.0,,0.0,,0.0,0.0
331548,HOSPICE AND PALLIATIVE CARE OF CHENANGO COUNTY,21 HAYES ST,NORWICH,NY,13815,NY - Binghamton,123,5912,809360,913312,1487581,99,0.0,0.0,0.412,0.07,11.0,25.0,32.0,,0.0,0.372,0.092,80.1,61.0,62.0,123.0,0.0,0.0,0.0,0.0,34.0,19.0,58.0,,,27.0,18.0,,106.0,,0.0,15.0,,0.0,0.0
391598,MEMORIAL HOSPITAL HOSPICE,ONCE HOSPITAL DRIVE,TOWANDA,PA,18848,PA - Sayre,70,3235,447797,497852,1592517,99,0.0,0.158,0.293,0.079,,21.0,16.0,,0.091,0.233,0.097,83.7,24.0,46.0,70.0,0.0,0.0,0.0,0.0,17.0,18.0,22.0,,,13.0,,12.0,48.0,,0.0,18.0,,0.0,0.0
391531,NASON HOSPITAL HOSPICE,108 NASON DRIVE,ROARING SPRING,PA,16673,PA - Altoona,23,1381,196593,212130,314759,100,0.0,0.603,0.25,0.012,,,,,0.262,0.247,0.0,82.4,,,23.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,13.0,0.0,,0.0,,0.0,0.0
391563,EASTON HOSPICE SERVICES,"3001 EMRICK BOULEVARD, SUITE 303",BETHLEHEM,PA,18020,PA - Allentown,60,2472,387874,408731,561097,97,0.0,0.469,0.288,0.071,11.0,22.0,11.0,,0.167,0.24,0.116,83.8,22.0,38.0,58.0,,0.0,,0.0,,15.0,16.0,13.0,,15.0,,,35.0,,,11.0,,0.0,0.0
421597,HALCYON HOSPICE OF AIKEN,225 BARNWELL AVE NW,AIKEN,SC,29801,GA - Augusta,64,8191,1160123,1261540,1523884,99,0.0,0.305,0.187,0.027,12.0,,38.0,19.0,0.136,0.345,0.032,78.3,23.0,41.0,45.0,19.0,0.0,0.0,0.0,22.0,,14.0,13.0,,19.0,,,62.0,0.0,0.0,,,0.0,0.0
421595,TRINITY HOME SERVICES CNTR FOR HOSPICE  PALLIATIVE,690 MEDICAL PARK DRIVE SUITE 400,AIKEN,SC,29803,GA - Augusta,180,5982,891776,932210,1261654,99,0.0,0.215,0.312,0.053,11.0,51.0,23.0,,0.096,0.26,0.1,78.8,84.0,96.0,152.0,28.0,0.0,0.0,0.0,49.0,27.0,84.0,22.0,11.0,26.0,17.0,20.0,167.0,,0.0,,,0.0,0.0
421601,GROVE PARK PHARMACY HOSPICE,1324 CHESTNUT STREET,ORANGEBURG,SC,29115,SC - Columbia,161,10818,1504397,1678603,2630763,100,19.0,0.423,0.181,0.097,14.0,28.0,52.0,20.0,0.139,0.27,0.091,81.2,70.0,91.0,118.0,43.0,0.0,0.0,0.0,32.0,27.0,68.0,27.0,,17.0,17.0,23.0,126.0,,24.0,0.0,,0.0,0.0
431515,MILBANK AREA HOSPITAL/AVERA HEALTH-HOSPICE,901 E VIRGIL STREET,MILBANK,SD,57252,SD - Sioux Falls,23,964,135947,154205,208917,97,,0.022,0.136,0.045,,,,,,0.1,0.062,82.7,,,23.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,12.0,0.0,,0.0,,0.0,0.0
441595,CARIS HEALTHCARE,"421 OLD RICEVILLE ROAD, SUITE 3",ATHENS,TN,37303,TN - Knoxville,166,10719,1437656,1666288,2597353,100,11.0,0.309,0.228,0.039,29.0,21.0,49.0,17.0,0.152,0.238,0.054,78.9,74.0,92.0,164.0,,0.0,,0.0,44.0,50.0,54.0,40.0,,24.0,15.0,25.0,117.0,,42.0,,,0.0,0.0
441530,LINCOLN MEDICAL HOME HEALTH AND HOSPICE,1797 WILSON PARKWAY,FAYETTEVILLE,TN,37334,AL - Huntsville,92,3081,410049,475311,802924,100,0.0,0.205,0.305,0.086,,33.0,14.0,,0.12,0.328,0.146,80.1,50.0,42.0,86.0,,0.0,,0.0,22.0,16.0,38.0,15.0,,,13.0,,73.0,,15.0,0.0,,0.0,0.0
441505,FAMILY HOSPICE CLEVELAND,175 24TH ST,CLEVELAND,TN,37311,TN - Chattanooga,73,3581,489487,563798,741324,99,0.0,0.103,0.349,0.045,,21.0,16.0,,0.05,0.323,0.079,78.3,33.0,40.0,70.0,,0.0,,0.0,41.0,14.0,28.0,,,14.0,,,67.0,,0.0,0.0,,0.0,0.0
451753,TRADITIONS HOSPICE,1862 ROCK PRAIRIE RD SUITE 204,COLLEGE STATION,TX,77845,TX - Bryan,199,17805,2571780,2742111,3780210,100,0.0,0.281,0.269,0.019,30.0,34.0,88.0,36.0,0.128,0.401,0.073,82.3,83.0,116.0,174.0,12.0,0.0,13.0,0.0,36.0,41.0,43.0,56.0,13.0,41.0,19.0,27.0,173.0,,20.0,0.0,,0.0,0.0
671583,VICTORY HOME HEALTH AND HOSPICE OF TEXAS IN SHERMA,809 EAST GALLAGHER SUITE D,SHERMAN,TX,75090,TX - Dallas,11,634,86060,99094,139026,100,0.0,0.041,0.036,0.012,,,,,,,,81.0,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0
671762,V CARE HOSPICE INC,5200 PAIGE ROAD SUITE 300,THE COLONY,TX,75056,TX - Dallas,51,1559,304252,309225,625080,92,0.0,0.426,0.817,0.074,,15.0,,,0.363,1.535,0.043,82.6,24.0,27.0,40.0,,0.0,,0.0,,,20.0,,,12.0,,,26.0,15.0,0.0,,,0.0,0.0
451565,CEDAR LAKE HOME HEALTH AND HOSPICE,104 SOUTH TERRY STREET,MALAKOFF,TX,75148,TX - Dallas,81,5872,794263,910056,1162434,100,0.0,0.368,0.239,0.068,,23.0,25.0,12.0,0.138,0.324,0.115,80.9,30.0,51.0,72.0,,0.0,,0.0,18.0,28.0,31.0,11.0,,19.0,,,52.0,0.0,,23.0,,0.0,0.0
671518,HAND IN HAND HOSPICE,208 SOUTH 31ST STREET,CORSICANA,TX,75110,TX - Dallas,67,7318,981768,1130591,3095493,100,0.0,0.359,0.25,0.042,,,36.0,13.0,0.495,1.022,0.131,81.5,31.0,36.0,54.0,,0.0,,0.0,,23.0,24.0,15.0,,15.0,,,31.0,,31.0,0.0,,0.0,0.0
671609,GENTIVA HOSPICE,210 WEST PARK DRIVE SUITE 102,LIVINGSTON,TX,77351,TX - Houston,204,16954,2296431,2618151,3177018,99,0.0,0.371,0.149,0.023,34.0,39.0,75.0,30.0,0.15,0.247,0.04,80.3,77.0,127.0,196.0,,0.0,,0.0,46.0,76.0,44.0,48.0,15.0,45.0,23.0,29.0,106.0,,67.0,17.0,,0.0,0.0
451520,GENTIVA HOSPICE,1717A NORFOLK AVENUE 4TH FLOOR SUITE A,LUBBOCK,TX,79416,TX - Lubbock,292,26957,3819887,4202083,5717242,99,34.0,0.45,0.235,0.037,35.0,54.0,126.0,58.0,0.164,0.351,0.066,80.7,128.0,164.0,227.0,17.0,0.0,48.0,0.0,62.0,75.0,60.0,53.0,21.0,64.0,47.0,47.0,150.0,37.0,93.0,,,0.0,0.0
451550,HANSFORD HOSPICE,712 SOUTH ROLAND,SPEARMAN,TX,79081,TX - Amarillo,25,2332,328711,377408,332350,97,0.0,0.103,0.149,0.017,,,,,0.088,0.219,0.088,81.2,,,25.0,0.0,0.0,0.0,0.0,,13.0,,,0.0,,,11.0,,0.0,14.0,0.0,,0.0,0.0
741516,HARBOR HOSPICE OF FORT WORTH LP,"3980 BOAT CLUB ROAD, SUITE #112-A",LAKE WORTH,TX,76135,TX - Fort Worth,26,915,138391,141853,214382,100,0.0,0.208,0.269,0.027,,,,,0.167,0.588,,77.6,14.0,12.0,18.0,,0.0,,0.0,13.0,,,,,,,,24.0,,0.0,0.0,,0.0,0.0
451697,GENTIVA HOSPICE,112 WEST CONCHO AVENUE,SAN ANGELO,TX,76903,TX - San Angelo,346,29459,4009721,4555128,5870800,99,0.0,0.345,0.233,0.025,30.0,58.0,130.0,59.0,0.157,0.316,0.036,81.7,119.0,227.0,278.0,12.0,0.0,56.0,0.0,55.0,122.0,95.0,83.0,20.0,71.0,37.0,40.0,152.0,26.0,155.0,,,0.0,0.0
671694,NURSES ON WHEELS OF LAREDO,6423 MCPHERSON RD STE 16 B,LAREDO,TX,78041,TX - San Antonio,114,6894,931531,1079581,2300581,99,0.0,0.168,0.294,0.009,,39.0,31.0,13.0,0.075,0.296,0.016,81.3,49.0,65.0,12.0,0.0,0.0,102.0,0.0,16.0,64.0,38.0,38.0,,,,14.0,78.0,0.0,27.0,,,0.0,0.0
451619,HOSPICE OF RURAL TEXAS A DIVISION OF BOWIE MEMORIA,1001 ROCK STREET,BOWIE,TX,76230,TX - Wichita Falls,27,1968,309955,355763,489840,94,0.0,0.084,0.155,0.004,,,12.0,,0.076,0.181,,82.7,11.0,16.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,15.0,0.0,,0.0,,0.0,0.0
461535,LEGACY HEALTH CARE,3135 NORTH FAIRFIELD ROAD,LAYTON,UT,84041,UT - Ogden,87,8344,1191983,1288246,1773049,100,0.0,0.301,0.27,0.053,15.0,,38.0,18.0,0.089,0.208,0.069,85.5,37.0,50.0,87.0,0.0,0.0,0.0,0.0,31.0,,12.0,,,28.0,,28.0,67.0,,0.0,,,0.0,0.0
461526,CENTRAL VALLEY HOSPICE,152 WEST 1500 NORTH,NEPHI,UT,84648,UT - Provo,28,1395,205466,216838,367237,100,0.0,0.407,0.245,0.033,,,,,0.193,0.257,0.07,83.3,17.0,11.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,,,11.0,0.0,,,0.0,0.0
461588,ICARE HOSPICE,1465 WEST 1400 NORTH,MAPLETON,UT,84664,UT - Provo,116,8934,1274507,1360626,1405266,99,0.0,0.0,0.0,0.0,30.0,14.0,54.0,13.0,0.0,0.0,0.0,84.1,47.0,69.0,114.0,,0.0,,0.0,48.0,,11.0,,,36.0,15.0,,84.0,30.0,,0.0,,0.0,0.0
471501,FRANKLIN COUNTY HOME HEALTH & HOSPICE,3 HOME HEALTH CIRCLE SUITE 1,SAINT ALBANS,VT,5478,VT - Burlington,119,3977,631381,623182,1051531,99,13.0,0.32,0.258,0.036,,45.0,19.0,,0.118,0.259,0.042,78.1,51.0,68.0,119.0,0.0,0.0,0.0,0.0,,44.0,48.0,12.0,,16.0,17.0,20.0,105.0,,0.0,11.0,,0.0,0.0
11620,"ALPHA OMEGA HOSPICE, LLC",1017 WEST PUSHMATAHA STREET,BUTLER,AL,36904,MS - Meridian,12,192,25329,29364,28016,100,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,79.3,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11508,NEW BEACON OF ANNISTON,"1419 LEIGHTON AVENUE, UNIT A",ANNISTON,AL,36207,AL - Birmingham,197,13013,1735133,2009627,2560940,100,15.0,0.206,0.274,0.041,38.0,28.0,61.0,22.0,0.106,0.312,0.063,77.6,89.0,108.0,180.0,17.0,0.0,0.0,0.0,27.0,47.0,66.0,33.0,,40.0,32.0,19.0,151.0,,40.0,,0.0,0.0,0.0
11646,"HEALTHCARE INVESTMENTS, LLC LIFE CARE HOSPICE-BIRM",410 MAIN STREET,TRUSSVILLE,AL,35173,AL - Birmingham,62,2769,382646,423540,445619,100,0.0,0.263,0.283,0.041,48.0,0.0,0.0,0.0,0.09,0.444,0.041,81.9,19.0,43.0,46.0,16.0,0.0,0.0,0.0,26.0,,13.0,20.0,,15.0,,,62.0,0.0,0.0,0.0,0.0,0.0,0.0
11608,AMERICAN HOMECARE HOSPICE - SYLACAUGA,3235 OLD SYLACAUGA HWY,SYLACAUGA,AL,35150,AL - Birmingham,106,10700,1423959,1643150,2704793,100,0.0,0.174,0.097,0.031,77.0,,65.0,15.0,0.213,0.283,,73.7,48.0,58.0,61.0,45.0,0.0,0.0,0.0,32.0,30.0,,,31.0,20.0,28.0,12.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,ASERACARE HOSPICE-DECATUR,219 EAST MOULTON STREET,DECATUR,AL,35601,AL - Huntsville,89,9527,1300931,1467383,1963245,100,0.0,0.238,0.244,0.041,,14.0,46.0,22.0,0.105,0.256,0.051,85.0,25.0,64.0,84.0,,0.0,,0.0,,58.0,,45.0,,15.0,,,,,78.0,,0.0,0.0,0.0
11548,CARING HANDS HOSPICE INC,225 UNIVERSITY BLVD E SUITE 203,TUSCALOOSA,AL,35401,AL - Tuscaloosa,48,3574,496751,546629,1240480,100,0.0,0.379,0.179,0.05,18.0,,20.0,,0.129,0.152,0.051,79.7,18.0,30.0,28.0,20.0,0.0,0.0,0.0,16.0,12.0,,11.0,,14.0,11.0,,48.0,0.0,0.0,0.0,0.0,0.0,0.0
41577,"UNITY HOSPICE CARE OF ARKANSAS, LLC","310 MID-CONTINENT BUILDING, SUITE 402",WEST MEMPHIS,AR,72301,TN - Memphis,30,2153,302164,331095,394513,100,0.0,0.236,0.009,0.0,,,,,0.147,,0.0,75.4,14.0,16.0,17.0,13.0,0.0,0.0,0.0,,,15.0,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0
41509,"VISITING NURSES AGENCY OF WESTERN ARKANSAS, INC","257 AIRPORT ROAD, SUITE D",OZARK,AR,72949,AR - Fort Smith,11,420,55258,64667,104163,98,0.0,1.239,0.208,0.015,,,,,0.583,0.377,,83.5,,,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0
