provider_id,agency_name,street_address,city,state,zip_code,total_episodes_non_lupa,distinct_users_non_lupa,total_hha_charge_amount_non_lupa,total_hha_medicare_payment_amount_non_lupa,total_hha_medicare_standard_payment_amount_non_lupa,outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa,total_lupa_episodes,total_hha_medicare_payment_amount_for_lupas
467217,HEARTS FOR HOME HEALTH,677 QUALITY DRIVE SUITE 201,AMERICAN FORK,UT,84003,504,289,2174049,2229468,2243156,8,30.0,9431.0
497535,FIRST CHOICE HOME HEALTH CARE,46 SEVENTH STREET NW,NORTON,VA,24273,680,168,1711736,1489279,1642845,8,57.0,13314.0
527083,HORIZON HOME CARE AND HOSPICE,11400 W LAKE PARK DRIVE,MILWAUKEE,WI,53224,2921,2088,11041642,9248266,8668895,8,791.0,287268.0
527248,ANS HOME HLTH SVC,1551 SOUTH 108TH STREET,WEST ALLIS,WI,53214,77,41,404905,271744,253606,8,16.0,5418.0
537035,CAMPBELL COUNTY MEMORIAL HOSPITAL HOME HEALTH,300 SOUTH BURMA AVE,GILLETTE,WY,82716,72,59,158429,193606,185901,8,32.0,11748.0
377180,AMEDISYS HOME HEALTH,"10108 EAST 79TH STREET, SUITE A",TULSA,OK,74133,2100,1073,7749105,6897280,7484051,8,214.0,63147.0
37237,COZY HOME HEALTH CARE,"1930 SOUTH ALMA SCHOOL ROAD, SUITE D-103",MESA,AZ,85210,177,63,475704,457733,405276,9,12.0,4762.0
57445,ACCREDITED HOMEHEALTH SERVICES,5955 DESOTO AVENUE SUITE 160,WOODLAND HILLS,CA,91367,987,671,3116590,3708840,2919053,9,197.0,79303.0
58132,EVERGREEN HOME HEALTH,"17215 STUDEBAKER ROAD, SUITE 270",CERRITOS,CA,90703,463,322,1752657,1657721,1320257,9,68.0,24938.0
58212,EXCELL HOME CARE INC,"4300 LONG BEACH BLVD, STE 400",LONG BEACH,CA,90807,1800,901,7618553,6800205,5476503,9,159.0,66602.0
58277,GRANDCARE HOME HEALTH SERVICES,"2555 E. COLORADO BLVD, STE 400A",PASADENA,CA,91107,1013,795,3866217,4144511,3248121,9,84.0,32848.0
58486,ST BERNARDINE CARE PROVIDERS INC,"18064 WIKA ROAD, SUITE #201",APPLE VALLEY,CA,92307,294,235,1016254,999397,834656,9,54.0,20482.0
557669,"UNIVERSAL HOME CARE,  INC.",151 N SAN VICENTE BLVD STE 200,BEVERLY HILLS,CA,90211,771,498,3006049,3180777,2493795,9,93.0,38100.0
58159,"SANTA RITA HOME CARE, INC",17215 STUDEBAKER ROAD,CERRITOS,CA,90703,171,123,675322,667594,523969,9,11.0,4380.0
59076,BONUM HOME HEALTH SERVICES,"2000 W MAGNOLIA, SUITE 206",BURBANK,CA,91506,616,415,2269518,2357168,1845848,9,11.0,3355.0
557505,"SUPERB HOME HEALTH AGENCY, INC",370 S CRENSHAW BLVD SUITE E202L,TORRANCE,CA,90501,530,128,1634657,1496757,1172784,9,12.0,3749.0
58162,"MONINA HOME HEALTH, INC",3605 LONG BEACH BLVD SUITE 321,LONG BEACH,CA,90807,173,101,746566,580463,459141,9,13.0,3985.0
58409,ABLE HANDS HOME HEALTH CARE,18780 AMAR RD SUITE 207,WALNUT,CA,91789,326,194,1178712,1254990,997202,9,13.0,4931.0
58236,"XL CARE, INC",17555 VENTURA BLVD SUITE 201,ENCINO,CA,91316,577,217,1918341,2119491,1668021,9,14.0,5141.0
58332,PROFESSIONAL CARE HOME HEALTH SERVICES INC,1720 E LOS ANGELES AVE STES 213-215,SIMI VALLEY,CA,93065,357,245,866276,1250433,959458,9,14.0,5235.0
58183,"EXCELLENT CARE HOME HEALTH SERVICES, INC","9439 ARCHIBALD AVE, SUITE 110",RANCHO CUCAMONGA,CA,91730,399,193,1653366,1483930,1199608,9,15.0,6816.0
59006,"ARCHANGEL HOME HEALTH, INC",8607 IMPERIAL HWY 200,DOWNEY,CA,90242,1151,686,3217802,4151109,3324101,9,15.0,5065.0
58431,ROYAL HOME CARE INC,870 HAMPSHIRE RD STE P,WESTLAKE VILLAGE,CA,91361,295,159,1020538,1162385,898804,9,16.0,6343.0
58164,VISION HOME HEALTH CARE,"5750 DIVISION STREET, SUITE 206",RIVERSIDE,CA,92506,252,138,561921,739004,614092,9,17.0,5810.0
58210,"CRYSTAL HOME HEALTH CARE, INC",3939 ATLANTIC AVE SUITE 202,LONG BEACH,CA,90807,192,113,609548,683205,542103,9,19.0,8111.0
58243,"HOME CARE EXCELLENCE HEALTH SERVICES, INC",10900 E 183RD STREET SUITE 190,CERRITOS,CA,90703,502,358,1830848,1760676,1388748,9,19.0,7468.0
58030,SAN MARINO HOME HEALTH,2233 HUNTINGTON DRIVE SUITE 3,SAN MARINO,CA,91108,441,236,1443566,1942898,1515091,9,20.0,8009.0
58297,"CNE HOME HEALTH SERVICES, INC",4393 TYLER STREET,RIVERSIDE,CA,92503,411,195,1224036,1270252,1081145,9,20.0,7654.0
59049,"VALLEY HOME HEALTH CARE AGENCY, INC","5530 CORBIN AVENUE, SUITE 112",TARZANA,CA,91356,529,240,1523360,2092691,1640855,9,20.0,6761.0
58368,"INFINITE HOME HEALTH, INC","22151 VENTURA BLVD, SUITE102",WOODLAND HILLS,CA,91364,584,221,1744056,1885165,1478273,9,21.0,6363.0
58361,"ABSOLUT HOME HEALTH CARE, INC.",22736 VANOWEN ST SUITE 301,WEST HILLS,CA,91307,378,126,1088437,1301720,1019701,9,22.0,9018.0
58498,"SUPERIOR HOME HEALTH SERVICES, INC.","3800 LA CRESCENTA AVE., SUITE 201",LA CRESCENTA,CA,91214,582,196,1665072,2076386,1625560,9,23.0,8302.0
59017,"HEAVEN HOME HEALTH CARE, INC","11326 MAGNOLIA BLVD, SUITE 1",N HOLLYWOOD,CA,91601,936,510,3407519,3595381,2814651,9,23.0,8418.0
58291,"GENTLE HANDS, INC","18331 GRIDLEY ROAD, SUITE EF",CERRITOS,CA,90703,537,347,1498023,2157902,1705792,9,27.0,12503.0
58294,"OUTREACH HOME HEALTH SERVICES, INC","1180 N. DURFEE AVE., STE. 270",EL MONTE,CA,91733,290,172,837964,1066533,840255,9,27.0,9709.0
58497,"ASSUMPTION HOME CARE, INC","11750 STERLING AVENUE,  SUITE #C",RIVERSIDE,CA,92503,555,374,1631380,2034702,1676486,9,27.0,9095.0
58000,"EXCELLENT IN-HOME CARE, INC",16601 VENTURA BLVD SUITE 506,ENCINO,CA,91436,591,274,2248183,2266508,1774675,9,28.0,9918.0
58272,WHITE STAR HEALTH SYSTEMS INC,4100 LATHAM STREET SUITE G-H,RIVERSIDE,CA,92501,277,183,837106,1008880,817274,9,31.0,11817.0
57576,ACCREDITED HOME HEALTH SERVICES,"572 GREEN STREET, STE 300, PASADENA, CA 91101",PASADENA,CA,91101,90,61,279137,281488,220831,9,32.0,14368.0
58299,GUARDIAN ANGEL HOME HEALTH AGENCY INC,2513 TAPO ST STE 8,SIMI VALLEY,CA,93063,613,308,2659808,2485434,1921918,9,33.0,10285.0
58108,"BEVERLY HILLS H H CARE, INC",292 S LA CIENEGA BLVD SUITE 325,BEVERLY HILLS,CA,90211,1011,474,3655597,4041027,3164902,9,37.0,15802.0
58037,LAS POSAS HOME HEALTH SERVICES,1601 CARMEN DR STE 202,CAMARILLO,CA,93010,511,310,1584032,2055561,1536709,9,38.0,17848.0
58174,"LEMAR HOME HEALTH SERVICES, INC",750 TERRADO PLAZA SUITE 31,COVINA,CA,91723,594,358,1688466,2360503,1857191,9,39.0,13975.0
58376,"ORANGE COUNTY CARE PROVIDERS, INC",14700 E FIRESTONE BLVD SUITE 128,LA MIRADA,CA,90638,545,291,1561099,2041407,1632408,9,39.0,12780.0
58034,CALIFORNIA NURSES HOME HEALTH,17418 CHATSWORTH STREET SUITE 200,GRANADA HILLS,CA,91344,424,154,1516209,1403284,1119342,9,41.0,14090.0
58153,DEDICATED HOME HEALTH CARE,356-A WEST COLORADO ST,GLENDALE,CA,91204,294,184,1035308,1126705,885405,9,16.0,5943.0
58319,"TWINS QUALITY HOME HEALTH CARE, INC",1741 GARDENA AVENUE SUITE A,GLENDALE,CA,91204,369,138,1034467,1279443,1001772,9,17.0,7324.0
58394,"SENIOR HOME HEALTH CARE, INC",1314 W GLENOAKS BLVD SUITE 203,GLENDALE,CA,91201,976,522,2559074,3581767,2822488,9,20.0,6071.0
58450,"NURSE RESOURCE HOME HEALTH, INC","535 N BRAND BLVD, SUITE 200",GLENDALE,CA,91203,577,363,1582489,2161548,1731096,9,21.0,7587.0
58382,"NURSES TOUCH HOME HEALTH PROVIDER, INC","1451 E CHEVY CHASE ST, SUITE 207",GLENDALE,CA,91206,406,145,1136014,1387142,1092254,9,40.0,15581.0
57252,"ANGELES HOME HEALTH CARE, INC","3701 WILSHIRE BOULEVARD, SUITE 900",LOS ANGELES,CA,90010,906,465,3685610,3631921,2853229,9,199.0,72462.0
58459,SUPPORTIVE HOME HEALTH CARE CORP,"4520 WILSHIRE BLVD, SUITE 203",LOS ANGELES,CA,90010,727,525,2389552,2741239,2148401,9,45.0,16235.0
58481,"MBC HOME HEALTH SERVICES, INC.",2777 W BROADWAY,LOS ANGELES,CA,90041,270,131,956754,1043691,823397,9,11.0,4094.0
58309,"NOVA SKILLED HOME HEALTH, INC",8111 BEVERLY BLVD SUITE 306,LOS ANGELES,CA,90048,221,155,567155,771536,612968,9,12.0,5068.0
59096,"LIRA HOME HEALTH, INC","8111 BEVERLY BLVD, STE 208",LOS ANGELES,CA,90048,424,206,1365132,1707438,1340087,9,16.0,4664.0
59343,"PERFECT TOUCH HOME HEALTH CARE, INC","7250 BEVERLY BLVD,  SUITE 205-206",LOS ANGELES,CA,90036,425,223,1305768,1617565,1264702,9,22.0,8706.0
557753,BRIGHT HORIZONS HOME HEALTH,10511 S WESTERN AVENUE,LOS ANGELES,CA,90047,308,164,934226,1146423,904329,9,23.0,8763.0
58054,FOUR SEASONS QUALITY HH,4201 WILSHIRE BLVD SUITE 511,LOS ANGELES,CA,90010,735,437,1949866,2716447,2139741,9,31.0,11277.0
58267,"FAMILY HOME HEALTH CARE, INC",4201 WILSHIRE BLVD SUITE 518,LOS ANGELES,CA,90010,353,249,1073878,1285708,1012077,9,32.0,12660.0
67215,PREFERRED HOME CARE SERVICES,6865 SHERMAN STREET,LOVELAND,CO,80538,498,314,1748313,1696231,1591580,9,56.0,20890.0
67415,COMPLETE HOME HEALTH CARE LLC,2095 N 6TH AVE SUITE #209,BROOMFIELD,CO,80020,547,373,1634645,2001115,1814024,9,78.0,29975.0
67453,OPTIMAL HOME CARE INC,"3540 SOUTH POPLAR STREET, #101",DENVER,CO,80237,1164,805,4625135,5123365,4674088,9,167.0,56523.0
67500,VITALITY HOME HEALTHCARE,"5401 STONE CREEK CIRCLE, STE 203",LOVELAND,CO,80538,122,93,658509,471328,441007,9,12.0,4952.0
67452,HUMAN TOUCH HOME HEALTH CARE AGENCY INC DENVER,8973 E KENYON AVENUE,DENVER,CO,80237,76,50,218969,340274,303711,9,21.0,7045.0
67467,ASTRA HEALTH CARE,6825 E TENNESSEE AVE #350,DENVER,CO,80224,239,174,763208,833045,742410,9,23.0,9906.0
67441,"AMAZING CARE HOME HEALTH SERVICES, INC","2821 SOUTH PARKER ROAD, #615",AURORA,CO,80014,214,149,864681,912151,823745,9,25.0,9468.0
67275,HUMAN TOUCH HOME HEALTH CARE AGENCY INC,1160 LAKE PLAZA DRIVE SUITE 100,COLORADO SPRINGS,CO,80903,193,93,641192,679192,664906,9,29.0,8936.0
77223,UTOPIA HOME CARE INC,444 FOXON ROAD,EAST HAVEN,CT,6512,946,644,2846334,3627716,2930344,9,86.0,35029.0
77246,TOTALCARE HOMECARE,"370 JAMES STREET, SUITE 303",NEW HAVEN,CT,6513,988,685,3614617,4556036,3624793,9,71.0,30860.0
77226,UNISON HOME CARE SERVICES,921 SAYBROOK ROAD,MIDDLETOWN,CT,6457,274,102,1071671,1106880,825137,9,12.0,4087.0
77181,SHAMROCK VNA  HHA AGENCY INC,60 KATONA DRIVE,FAIRFIELD,CT,6824,231,99,801327,896355,666209,9,17.0,5751.0
97058,T & N RELIABLE NURSING CARE,3500 18TH STREET NE,WASHINGTON,DC,20018,125,69,1292200,460722,403828,9,18.0,5901.0
107117,"MEDCARE HOME HEALTH SERVICES, INC.",760 PONCE DE LEON BLVD   STE 102,CORAL GABLES,FL,33134,753,453,4305259,2536293,2318599,9,44.0,13407.0
107399,MEDCARE HOME HEALTH SERVICES INC.,100 NW 82ND AVE STE 302,PLANTATION,FL,33324,1468,897,7071205,6223976,5595876,9,116.0,41258.0
107572,QUALITY OF LIFE HOME CARE SERVICES,3500 E FLETCHER AVENUE SUITE 100,TAMPA,FL,33613,2378,1011,7692664,7587587,7749201,9,136.0,42599.0
107606,"OASIS HOME CARE, INC.",1511 PROSPERITY FARMS RD STE 300,LAKE PARK,FL,33403,1293,456,3420385,4223606,4078507,9,64.0,18083.0
107671,NURSE-ON-CALL-BEST CHOICE,7800 SOUTHLAND BLVD STE 151,ORLANDO,FL,32809,2971,1493,12552826,12323624,12228640,9,154.0,48648.0
107785,"USA HOME HEALTH SERVICES, INC.",5300 W ATLANTIC AVE STE 300,DELRAY BEACH,FL,33484,2428,1700,9292022,8405892,7999079,9,219.0,76142.0
108019,FUSION HEALTHCARE,550 N REO STREET #109,TAMPA,FL,33609,931,640,3295146,3386635,3431340,9,84.0,27031.0
108020,"GUARDIAN CARE SERVICES OF BROWARD, INC.",2000 NW 150TH AVE STE 2000,PEMBROKE PINES,FL,33028,2264,729,7572303,7863238,7049895,9,51.0,16002.0
108063,ANGELS CARE HOME HEALTH,4803 GEORGE RD STE 400,TAMPA,FL,33634,1847,598,8263970,6615997,6590062,9,174.0,58634.0
108079,"NURSING CONCEPTS, INC.",7511 NW 64 ST,TAMARAC,FL,33321,649,298,3060078,2069100,1853271,9,55.0,15126.0
108103,"HOMETOWN HOMECARE, LLC",250 MAGNOLIA AVE SW STE 300,WINTER HAVEN,FL,33880,2763,1329,12056534,8549661,8910645,9,149.0,50450.0
108139,"TOTAL HOME HEALTH, INC.",3109 W HALLANDALE BCH BLVD #106,HALLANDALE,FL,33009,1891,969,8040667,7933370,7107392,9,82.0,34247.0
108372,"HIGHLITE HOME CARE, INC.",5700 N FEDERAL HWY STE 2,FORT LAUDERDALE,FL,33308,950,428,4209353,4002018,3585186,9,73.0,27174.0
108469,MEDBRIDGE HOME HEALTH INC,2040 NE COACHMAN RD SUITE B,CLEARWATER,FL,33765,1244,688,4483235,5316686,5297276,9,47.0,15550.0
109039,TOTAL HOME HEALTH MIAMI,18425 NW 2ND AVE STE 350,MIAMI GARDENS,FL,33169,1176,691,5129932,4744844,4400253,9,93.0,31055.0
109273,"BROWARD NURSING CARE, INC.",4175 SW 64TH AVENUE SUITE 200,DAVIE,FL,33314,1268,480,8454846,3737620,3344692,9,59.0,17257.0
108093,AMERI-CARE PROFESSIONAL SERVICE INC,601 E 49 ST,HIALEAH,FL,33013,99,28,990678,276001,253167,9,11.0,3996.0
109506,ALTUS HOME HEALTH SERVICES LLC,301 NE 2ND DR,HOMESTEAD,FL,33030,238,99,1078401,775390,766390,9,11.0,3681.0
108400,BETTER LIVING HOME HEALTH AGENCY INC,7791 NW 46 ST  STE 215,DORAL,FL,33166,363,128,1889901,1380046,1261794,9,12.0,3997.0
109400,CONFIDENT CARE OF FLORIDA CORP.,1401 FORUM WAY #810,WEST PALM BEACH,FL,33401,222,159,838229,725875,687013,9,12.0,3769.0
109624,QUALITY CARE HOME HEALTH AGENCY INC,664 EAST 25TH STREET SUITE 102,HIALEAH,FL,33013,914,529,3201944,4968736,4535953,9,12.0,3785.0
107643,"FLORIDA HOME BOUND, MENTAL HEALTH AGENCY, INC.",1400 NE 125 ST,NORTH MIAMI,FL,33161,324,97,1962478,1381377,1266596,9,13.0,3682.0
107753,ANKOD INC,4960 N PINE ISLAND RD,LAUDERHILL,FL,33351,338,120,944632,974623,879132,9,13.0,4540.0
108262,SEBRING NURSING SERVICES INC,3210 PHYSICIANS WAY,SEBRING,FL,33870,206,138,507828,580628,615435,9,13.0,3779.0
108346,"AMNA HEALTHCARE SERVICES, INC.",6625 MIAMI LAKES DRIVE SUITE 362,MIAMI LAKES,FL,33014,315,127,1541198,903187,835555,9,13.0,4271.0
108446,"AMSTAFF SERVICES, INC.",2800 GLADES CIR   STE E-139,WESTON,FL,33327,266,182,1014833,887302,797991,9,13.0,5730.0
109059,"EXCELLENCE IN HOME CARE, INC.",3418 HANDY ROAD SUITE 104,TAMPA,FL,33618,1129,283,5254463,3183933,3219018,9,13.0,3593.0
107767,CARE FORCE INC,"5801 N W 151 ST, STE 304",MIAMI LAKES,FL,33014,322,276,1379194,1292617,1184004,9,14.0,5771.0
107780,PINES HOME HEALTH CARE SERVICES INC,5400 S UNIVERSITY DR  STE 409,DAVIE,FL,33328,639,295,3113368,2574125,2307565,9,14.0,5642.0
107793,"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",MIAMI LAKES,FL,33014,537,234,1495688,1640660,1498843,9,14.0,5067.0
108061,"ALTERCARE, LLC",1001 W CYPRESS CREEK RD  STE 308,FORT LAUDERDALE,FL,33309,275,185,646523,928596,834993,9,16.0,7474.0
108138,SOUTHEAST HOMECARE,3125 W COMMERCIAL BLVD STE 110,FORT LAUDERDALE,FL,33309,228,175,519536,727870,651030,9,16.0,6155.0
107583,ACE HOMECARE,4051 N LECANTO HWY,BEVERLY HILLS,FL,34465,346,153,1654799,1435146,1451047,9,17.0,5347.0
108144,AMSTAFF SERVICES INC,1990 NE 163RD STREET SUITE 109,NORTH MIAMI BEACH,FL,33162,280,166,1164039,849489,776706,9,17.0,5708.0
109138,"ALLIANCE HOME HEALTH OF BROWARD, INC.",5240 S UNIVERSITY DR  STE 105-E,DAVIE,FL,33328,466,228,1414115,1667224,1498631,9,17.0,5575.0
109350,"CRUZ & SANZ HEALTH SERVICES, INC",5700 MEMORIAL HWY SUITE 109,TAMPA,FL,33615,672,312,2044414,2700776,2703216,9,17.0,5979.0
109464,"HOMETOWN HOMECARE, LLC",5801 ULMERTON RD 2ND FLOOR,CLEARWATER,FL,33760,353,177,1222768,1012289,1007856,9,17.0,5527.0
107697,GOLDENCARE HOME HEALTH AGENCY INC,760 PONCE DE LEON BLVD SUITE 107,CORAL GABLES,FL,33134,345,223,1751764,1145206,1046824,9,18.0,6517.0
108325,"BROWARD CARE AT HOME, INC.",6099 STIRLING RD  STE 209,DAVIE,FL,33314,166,70,665735,546845,490895,9,18.0,7406.0
108202,PREFERRED CARE HOME HEALTH SERVICES,6330 MANOR LN  STE 202,SOUTH MIAMI,FL,33143,657,464,2396352,2557606,2333495,9,19.0,6482.0
109337,"ACTIVE HOME HEALTH CARE SERVICES, LLC","1495 FOREST HILL BLVD, STE A",WEST PALM BEACH,FL,33406,341,267,1164349,1269452,1203213,9,19.0,7564.0
107245,INTERIM HEALTHCARE OF GREATER ORLANDO,1890 STATE RD 436   STE 355,WINTER PARK,FL,32792,107,65,321615,329753,328575,9,20.0,6325.0
109412,"NURSING CARE SERVICES, INC",5700 LAKEWORTH RD STE 306,GREENACRES,FL,33463,374,227,1549203,1196404,1134662,9,20.0,7129.0
109594,TRUST USA HOME HEALTH LLC,8358 W OAKLAND PARK BLVD  STE 100A,SUNRISE,FL,33351,277,152,1153745,975977,876176,9,20.0,6740.0
108222,CONFIDENT CARE OF FLORIDA CORP,160 CYPRESS POINT PKWY #A207/208,PALM COAST,FL,32164,613,343,2427637,2272012,2188963,9,21.0,7551.0
108010,SUWANNEE MEDICAL PERSONNEL,1852 SW BARNETT WAY   STE 103,LAKE CITY,FL,32055,570,285,2195856,1865174,1890089,9,22.0,8316.0
107683,"RENACER HOME HEALTH CARE, INC.",14750 NW 77TH CT STE 108,MIAMI LAKES,FL,33016,376,204,4342428,1291906,1181736,9,23.0,6180.0
108277,NATION'S BEST CARE HOME HEALTH CORP,"8250 NW 27TH ST, STE 302",DORAL,FL,33122,428,243,1311211,1424040,1298852,9,23.0,8975.0
109485,"TIMELESS HOME CARE, INC.",425 N FEDERAL HWY STE B,HALLANDALE,FL,33009,450,299,1552396,1772129,1590003,9,25.0,8047.0
107633,"GUARDIAN CARE SERVICES, INC.",5777 NW 151 STREET,MIAMI LAKES,FL,33014,1837,580,6495291,6467746,5906354,9,28.0,8552.0
107658,HERITAGE HOMECARE,"7900 NOVA DR, STE 201",DAVIE,FL,33324,351,237,1082485,1141227,1023138,9,29.0,8741.0
108297,HOSPITAL WITHOUT WALLS OF BROWARD INC,2310 NW THIRD AVE  STE 8,POMPANO BEACH,FL,33060,321,173,1500999,1449206,1298759,9,30.0,10805.0
108316,CERTIFIED HOMECARE OF THE PALM BEACHES,"350 CAMINO GARDENS BLVD, STE 104",BOCA RATON,FL,33432,961,496,2952596,4136725,3914428,9,30.0,11904.0
109060,GENESIS HEALTHCARE LLC,10835 PARK DR,RIVERVIEW,FL,33569,489,222,2246373,1754946,1755859,9,32.0,9909.0
109642,ALL BROWARD HOME HEALTH SERVICES INC,7900 SW 24 ST STE 202,DAVIE,FL,33324,433,269,1640082,1460996,1308818,9,32.0,10165.0
108295,GOLDENCARE HOME HEALTH AGENCY INC,100 NW 82ND AVENUE SUITE 301,PLANTATION,FL,33324,796,353,3947156,2725348,2447190,9,33.0,12413.0
107088,USA HOME HEALTH SERVICES,760 PONCE DE LEON BLVD STE 100,CORAL GABLES,FL,33134,554,271,3324454,1904911,1737952,9,37.0,12474.0
107397,USA HOME HEALTH SERVICES,100 NW 82ND AVE STE 306,PLANTATION,FL,33324,751,364,4400638,3158441,2826823,9,39.0,12426.0
107773,TEHC LLC,8669 NW 36TH ST STE 355,DORAL,FL,33166,356,241,1325466,1289867,1168766,9,42.0,15179.0
108496,TAMPA BAY HOME HEALTH CARE INC,10950 SHELDON ROAD,TAMPA,FL,33626,715,332,2128183,2215442,2212583,9,43.0,13267.0
108276,THE NURSES GUILD,2261 NE 36 ST STE 1,LIGHTHOUSE POINT,FL,33064,1509,466,5380134,6622754,5947491,9,48.0,19168.0
107653,THE PALACE AT HOME,10850 SW 113 PLACE,MIAMI,FL,33176,3109,1005,9896956,13716182,12521888,9,127.0,41457.0
107682,NURSING SOUTH CORPORATION,9300 SUNSET DR 2ND FLOOR,MIAMI,FL,33173,299,141,1527921,939719,859985,9,11.0,3637.0
109112,CARITAS HOME HEALTH CARE INC,6919 NW 77 AVE,MIAMI,FL,33166,563,209,2714774,2980886,2711208,9,11.0,3434.0
107751,TOTAL HOME HEALTH CARE INC,8370 W FLAGLER ST   STE 210,MIAMI,FL,33144,208,107,829270,886138,823702,9,12.0,3462.0
109239,ALPHA HOME HEALTH AGENCY CORP,7400 SW 48 ST  STE B,MIAMI,FL,33155,401,166,2048155,2046085,1864491,9,12.0,4373.0
109411,NEWDAY HOME HEALTH SERVICES LLC,10621 N KENDALL DR STE 204,MIAMI,FL,33176,408,193,1442798,1655748,1507847,9,14.0,4177.0
109330,HIGH STANDARD HEALTH SERVICES INC,10689 N KENDALL DRIVE STE 306,MIAMI,FL,33176,523,402,1916300,2122708,1945747,9,18.0,6422.0
108255,AVANTI HOME HEALTH SERVICES INC,9730 NW 25 ST 2ND FLOOR,MIAMI,FL,33172,387,276,1122278,1436645,1313695,9,19.0,6733.0
109290,"NURSING SERVICES 4 YOU, CORP",13205 SW 137 AVE STE 221,MIAMI,FL,33186,786,370,3341854,3439129,3145609,9,20.0,6814.0
107648,SUNRISE HOME HEALTH CARE INC,2331 SW 82 PLACE,MIAMI,FL,33155,556,247,2424904,1697692,1558762,9,24.0,7864.0
107598,A R C PROFESSIONAL SERVICES INC,1414 NW 107AVE  STE 102,MIAMI,FL,33172,225,122,846901,743582,688860,9,25.0,6117.0
108237,LIFELINE HOME HEALTHCARE PROVIDERS INC,8000 SW 67 AVE 2ND FLOOR,MIAMI,FL,33143,550,234,5794991,2809552,2562831,9,25.0,7374.0
109172,PROFESSIONAL SOLUTIONS HOME HEALTH AGENCY INC,5835 BLUE LAGOON DR   STE 300,MIAMI,FL,33126,1009,568,3320245,3385228,3088211,9,34.0,12983.0
108076,TENDER TOUCH HOME HEALTH LLC,4943 SW 75 AVE  STE 101,MIAMI,FL,33155,84,35,448000,216600,198240,9,37.0,10367.0
108241,AMERICA-LOVING CARE HOME HEALTH INC,13275 SW 124TH ST,MIAMI,FL,33186,698,398,3176148,2884003,2630801,9,38.0,11652.0
117026,"CENTRAL HOME HEALTH CARE, AN AMEDISYS COMPANY","1990 LAKESIDE PARKWAY, SUITE 210",TUCKER,GA,30084,3329,1956,13373740,12285597,11856817,9,554.0,173820.0
117130,"COMMUNITY HOME HEALTH, AN AMEDISYS COMPANY",400 CHURCHILL COURT SUITE 440,WOODSTOCK,GA,30188,536,354,2691377,2223399,2131508,9,55.0,16633.0
117305,"TUGALOO HOME HEALTH AGENCY, AN AMEDISY COMPANY","2565 THOMPSON BRIDGE RD, STE 204 & 205",GAINESVILLE,GA,30501,4165,2342,18272764,15770776,15670590,9,406.0,128476.0
137081,ASPEN HOME HEALTH SERVICES,3470 WASHINGTON PKWY,IDAHO FALLS,ID,83404,1001,696,4908865,3320177,3454542,9,145.0,46108.0
137100,ENCOMPASS HOME HEALTH & HOSPICE OF IDAHO,512 N KINGS ROAD,NAMPA,ID,83687,1265,618,5949545,4625864,4775673,9,84.0,25407.0
137105,ENCOMPASS HOME HEALTH OF IDAHO,3686 WASHINGTON PARKWAY,IDAHO FALLS,ID,83404,986,617,6126800,4180109,4130378,9,59.0,17542.0
137110,"ACCESS HOME CARE, LLC","240 WEST BURNSIDE AVENUE, SUITE B",CHUBBUCK,ID,83202,972,569,4919264,3936059,3917698,9,84.0,26501.0
177090,INTERIM HEALTHCARE OF WICHITA,333 S BROADWAY ST SUITE 200,WICHITA,KS,67202,1420,733,8129867,4730932,4886675,9,142.0,41874.0
178044,ABSOLUTE HOME HEALTH CARE,9415 E HARRY SUITES 204 AND 205,WICHITA,KS,67207,291,109,3209326,727002,745768,9,63.0,16317.0
178048,ANGEL ARMS HOME HEALTH,110 SOUTH MAIN,MCPHERSON,KS,67460,694,227,2005277,1561575,1657401,9,44.0,11960.0
197037,"CONCERNED CARE HOME HEALTH, INC","19550 NORTH TENTH STREET , SUITE B",COVINGTON,LA,70433,223,113,560923,673971,693696,9,23.0,6358.0
227198,UPHAMS HOME HEALTH CARE,500 COLUMBIA ROAD,BOSTON,MA,2125,170,70,435073,505119,393942,9,61.0,24746.0
227239,JEWISH FAMILY & CHILDREN'S SERVICES,1371 BEACON STREET SUITE 203,BROOKLINE,MA,2446,763,304,2091477,2682153,2132705,9,62.0,23291.0
227290,"SUBURBAN HOME HEALTH CARE, INC",1050 COMMONWEALTH AVE,BOSTON,MA,2115,1807,765,7327416,6498582,5158372,9,65.0,23690.0
227407,AMERICARE AT HOME INC,415 BOSTON TURNPIKE SUITE 100,SHREWSBURY,MA,1545,499,264,2021724,1796057,1512700,9,65.0,22875.0
227441,MERCY HOME CARE,2112 RIVERDALE STREET SUITE 2,W SPRINGFIELD,MA,1089,1621,1019,5315120,5132912,4644771,9,304.0,111061.0
227499,EXCEL HOME CARE SERVICES INC,"185 WEST AVENUE, SUITE 103",LUDLOW,MA,1056,111,64,370301,337091,303300,9,61.0,18605.0
227505,"COMFORT HOME CARE, LLC",147 PELHAM STREET,METHUEN,MA,1844,279,147,2170463,965962,824821,9,19.0,7487.0
227538,"ALTERNATIVE HOME HEALTH CARE, LLC",2314 MAIN STREET SUITE 201,TEWKSBURY,MA,1876,273,110,2441789,1054441,907454,9,19.0,5678.0
