provider_id,agency_name,street_address,city,state,zip_code,total_episodes_non_lupa,distinct_beneficiaries_non_lupa,average_number_of_total_visits_per_episode_non_lupa,average_number_of_skilled_nursing_visits_per_episode_non_lupa,average_number_of_pt_visits_per_episode_non_lupa,average_number_of_ot_visits_per_episode_non_lupa,average_number_of_st_visits_per_episode_non_lupa,average_number_of_home_health_aide_visits_per_episode_non_lupa,average_number_of_medical_social_visits_per_episode_non_lupa,total_hha_charge_amount_non_lupa,total_hha_medicare_payment_amount_non_lupa,total_hha_medicare_standard_payment_amount_non_lupa,outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa,total_lupa_episodes,total_hha_medicare_payment_amount_for_lupas,average_age,male_beneficiaries,female_beneficiaries,nondual_beneficiaries,dua_beneficiaries,white_beneficiaries,black_beneficiaries,asian_pacific_islander_beneficiaries,hispanic_beneficiaries,american_indian_or_alaska_native_beneficiaries,other_unknown_beneficiaries,average_hcc_score,percent_of_beneficiaries_with_atrial_fibrillation,percent_of_beneficiaries_with_alzheimers,percent_of_beneficiaries_with_asthma,percent_of_beneficiaries_with_cancer,percent_of_beneficiaries_with_chf,percent_of_beneficiaries_with_chronic_kidney_disease,percent_of_beneficiaries_with_copd,percent_of_beneficiaries_with_depression,percent_of_beneficiaries_with_diabetes,percent_of_beneficiaries_with_hyperlipidemia,percent_of_beneficiaries_with_hypertension,percent_of_beneficiaries_with_ihd,percent_of_beneficiaries_with_osteoporosis,percent_of_beneficiaries_with_ra_oa,percent_of_beneficiaries_with_schizophrenia,percent_of_beneficiaries_with_stroke
747751,LIFESTYLE HEALTH SERVICES INC,1603 PARKVIEW LN,MISSOURI CITY,TX,77459,272,84,16.1,9.3,5.3,0.2,0.1,1.1,0.0,622768,773375,764533,3.2,,,74,33.0,51.0,44.0,40.0,41.0,36.0,,,0.0,0.0,2.36,18,31.0,14.0,13,38.0,31.0,30.0,36.0,45.0,62.0,,70.0,13,,18.0,15
453185,NEW LIFE HOME HEALTH SERVICES,916 WEST NOLANA LOOP SUITE C,PHARR,TX,78577,283,89,17.2,15.5,1.5,0.2,0.0,0.0,0.0,742265,692473,736153,8.7,,,75,41.0,48.0,13.0,76.0,,0.0,,78.0,0.0,0.0,2.94,15,46.0,17.0,8,42.0,49.0,29.0,43.0,74.0,,,,22,,7.0,16
457213,"INTEGRACARE OF THE PANHANDLE, LLC",2007 S  COULTER,AMARILLO,TX,79106,111,65,21.3,6.8,9.9,0.8,0.0,3.8,0.0,438479,344285,406249,0.0,,,75,23.0,42.0,54.0,11.0,63.0,0.0,,,0.0,0.0,1.78,17,28.0,6.0,14,49.0,42.0,38.0,34.0,32.0,51.0,,54.0,11,62.0,12.0,8
459303,SANTA RITA HOME HEALTH SERVICES,5500 TESORO PLAZA DRIVE,LAREDO,TX,78041,254,113,18.8,13.3,4.0,0.5,0.1,0.9,0.0,710085,673873,796406,5.0,,,75,44.0,69.0,23.0,90.0,,0.0,,107.0,0.0,0.0,2.56,12,37.0,13.0,6,34.0,41.0,27.0,18.0,70.0,67.0,,60.0,22,61.0,5.0,11
459477,1ST CARE HOME HEALTH EL PASO,5862 CROMO SUITE 202,EL PASO,TX,79912,198,143,13.8,10.7,2.7,0.2,0.0,0.2,0.0,510824,455133,515522,2.0,,,75,53.0,90.0,60.0,83.0,21.0,,,117.0,0.0,0.0,1.87,6,11.0,3.0,6,15.0,40.0,8.0,20.0,69.0,73.0,,36.0,20,51.0,3.0,6
677983,NEWSTART HOME CARE SERVICES INC,7100 REGENCY SQUARE BLVD SUITE 134,HOUSTON,TX,77036,316,71,14.8,8.2,0.8,0.0,0.0,5.8,0.0,429070,582592,595446,0.0,,,75,21.0,50.0,33.0,38.0,,58.0,,,0.0,0.0,1.93,4,21.0,15.0,11,46.0,35.0,31.0,25.0,52.0,55.0,,52.0,11,66.0,3.0,8
679049,FC HOME HEALTH AGENCY INC,608 MORROW STREET SUITE #102,AUSTIN,TX,78752,272,68,11.0,8.4,1.0,0.2,0.1,1.3,0.0,510368,545231,572294,0.0,,,75,22.0,46.0,20.0,48.0,,22.0,,40.0,0.0,0.0,2.2,7,26.0,35.0,1,41.0,49.0,21.0,22.0,63.0,74.0,,68.0,12,65.0,6.0,7
679166,MED TEAM INC,147 E PRICE ROAD,BROWNSVILLE,TX,78521,207,92,20.1,18.3,1.3,0.3,0.0,0.2,0.0,843886,513445,554169,8.2,,,75,32.0,60.0,24.0,68.0,,0.0,,81.0,0.0,0.0,2.63,18,26.0,23.0,5,53.0,60.0,33.0,43.0,71.0,,,,25,,8.0,9
747022,ROYALTY CARE HOME HEALTH SERVICES INC,3000 JOE DIMAGGIO BLVD SUITE 30,ROUND ROCK,TX,78665,131,37,12.0,7.9,2.9,0.5,0.3,0.5,0.0,287515,299100,312134,0.0,,,75,13.0,24.0,15.0,22.0,,,,20.0,0.0,0.0,2.12,16,41.0,14.0,3,35.0,35.0,35.0,43.0,54.0,68.0,,73.0,14,62.0,11.0,11
747212,MECARE HOME HEALTH INC,8204 ELMBROOK DRIVE SUITE 230,DALLAS,TX,75247,190,45,14.8,8.5,1.8,0.3,0.1,4.0,0.0,312527,484992,497819,0.1,,,75,12.0,33.0,14.0,31.0,,32.0,,,0.0,0.0,1.82,4,44.0,24.0,7,44.0,42.0,33.0,60.0,62.0,62.0,,53.0,11,,4.0,18
747294,DNA HOME HEALTH SERVICES LLC,4415 HIGHWAY 359 SUITE 5,LAREDO,TX,78043,350,93,14.3,8.6,5.6,0.0,0.0,0.1,0.0,762120,848034,1055169,0.3,,,75,29.0,64.0,23.0,70.0,,0.0,,83.0,0.0,0.0,2.49,4,31.0,14.0,3,32.0,40.0,25.0,40.0,68.0,62.0,,70.0,24,,6.0,4
459033,CONCORD HOME CARE INC,1848 LOCKHILL SALMA STE. 101,SAN ANTONIO,TX,78213,41,19,8.8,6.2,2.1,0.2,0.0,0.3,0.0,77322,81757,90661,0.0,,,76,,,,,,,,,0.0,0.0,2.9,0,37.0,26.0,11,37.0,58.0,26.0,21.0,58.0,63.0,,53.0,0,53.0,0.0,5
747264,MAGNIFICAT HOME HEALTHCARE SERVICES LLC,2401 S WASHINGTON AVE,PEARLAND,TX,77581,142,49,18.4,4.8,12.9,0.0,0.0,0.6,0.0,255591,492598,549922,0.0,,,76,21.0,28.0,,,38.0,,,,0.0,0.0,1.47,6,53.0,6.0,12,43.0,43.0,12.0,37.0,61.0,,,63.0,20,59.0,6.0,22
457903,FAITH AND CARE HOME HEALTH AGENCY INC,845 1ST STREET,HEMPSTEAD,TX,77445,253,60,23.9,9.7,1.4,0.4,0.0,12.4,0.0,475606,554759,547329,4.6,,,77,21.0,39.0,46.0,14.0,21.0,34.0,,,0.0,0.0,2.8,20,35.0,17.0,10,62.0,50.0,35.0,35.0,55.0,52.0,,62.0,13,57.0,7.0,10
677979,QUALITY CARE HOME HEALTH SERVICES LLC,3104 LOOP 20,LAREDO,TX,78043,103,62,23.5,16.3,6.0,0.9,0.1,0.2,0.0,301721,286996,326702,7.7,,,77,27.0,35.0,14.0,48.0,,0.0,,60.0,0.0,0.0,2.86,8,40.0,5.0,6,39.0,39.0,13.0,26.0,73.0,66.0,,71.0,26,69.0,2.0,11
679399,BASEL MISSION HOME HEALTH SERVICES LLC,1310 EAST MAIN AVENUE,ALTON,TX,78573,314,109,13.6,11.7,1.1,0.1,0.1,0.6,0.0,684417,679722,753609,4.5,,,77,46.0,63.0,26.0,83.0,18.0,,,89.0,0.0,0.0,2.98,18,46.0,11.0,7,50.0,56.0,35.0,37.0,67.0,72.0,,,21,70.0,6.0,8
747042,EVEREST HOME HEALTH CARE INC,611 N MACARTHUR BLVD SUITE 105,IRVING,TX,75061,233,65,15.2,8.6,2.2,0.1,0.0,4.3,0.0,660506,533243,552327,0.0,,,77,20.0,45.0,44.0,21.0,45.0,12.0,,,0.0,0.0,2.42,15,34.0,22.0,22,42.0,48.0,32.0,37.0,49.0,63.0,,43.0,9,63.0,17.0,11
747216,WELLNESS HEALTHCARE INC,23007 BENBURY DRIVE,KATY,TX,77450,183,73,9.6,6.7,2.2,0.2,0.1,0.5,0.0,282232,461714,471750,0.0,,,77,26.0,47.0,35.0,38.0,33.0,,,31.0,0.0,0.0,2.07,14,33.0,16.0,25,38.0,48.0,25.0,60.0,64.0,74.0,,,15,74.0,10.0,15
457489,CHILDRESS REGIONAL MEDICAL CENTER HOME HEALTH SERV,901 HIGHWAY 83 NORTH,CHILDRESS,TX,79201,216,125,27.5,16.1,4.5,1.1,0.1,5.6,0.0,694435,581191,650409,5.0,,,78,33.0,92.0,90.0,35.0,109.0,,,,0.0,0.0,1.59,17,25.0,9.0,11,37.0,29.0,26.0,37.0,39.0,38.0,,54.0,10,70.0,6.0,6
457596,PERMIAN REGIONAL MEDICAL CENTER HOME HEALTH,1801 NE MUSTANG DRIVE,ANDREWS,TX,79714,153,82,20.7,11.4,4.3,0.0,0.0,5.0,0.0,482463,355625,407062,2.5,,,78,26.0,56.0,63.0,19.0,73.0,,,,0.0,0.0,1.71,27,20.0,13.0,15,43.0,51.0,32.0,32.0,44.0,65.0,,61.0,11,65.0,4.0,7
677968,COMMUNITY HOME CARE INC,6108 MCPHERSON AVE STE 10,LAREDO,TX,78041,280,62,12.8,10.8,1.7,0.3,0.0,0.0,0.0,468610,560378,661958,5.3,,,78,19.0,43.0,16.0,46.0,,0.0,,59.0,0.0,0.0,1.82,3,47.0,5.0,5,23.0,23.0,32.0,24.0,66.0,,,,58,52.0,5.0,8
679382,VAMOS HOME HEALTH,2214 W NOLANA AVE,MCALLEN,TX,78504,341,88,20.6,17.4,1.6,0.1,0.0,1.5,0.0,1303327,819451,863023,9.0,,,78,28.0,60.0,22.0,66.0,,0.0,,80.0,0.0,0.0,2.57,8,52.0,13.0,10,55.0,53.0,32.0,45.0,70.0,,,,45,,3.0,15
747580,ABBA GENTLE HEALTHCARE LLC,7007 GULF FWY SUITE 222-A,HOUSTON,TX,77087,130,36,24.5,17.7,2.1,0.1,0.1,4.5,0.0,477304,326349,312341,6.3,,,78,13.0,23.0,25.0,11.0,20.0,,,,0.0,0.0,2.63,11,64.0,25.0,6,47.0,39.0,39.0,36.0,58.0,69.0,,69.0,11,67.0,11.0,19
747840,CITICA HOME HEALTH LLC,207 E KING,KINGSVILLE,TX,78363,289,95,18.8,11.6,3.2,1.0,0.4,2.4,0.0,933508,645718,750076,1.1,,,78,37.0,58.0,56.0,39.0,34.0,,,55.0,0.0,0.0,2.04,13,48.0,19.0,14,48.0,24.0,25.0,42.0,59.0,,,66.0,19,39.0,8.0,15
457984,SHALEM HOME HEALTH CARE INC,"SUN PARK I,  2611 NORTH BELTLINE RD 101",SUNNYVALE,TX,75182,148,52,29.8,19.0,2.7,0.8,0.1,7.2,0.0,525551,423513,401134,7.8,,,79,19.0,33.0,32.0,20.0,35.0,,,,0.0,0.0,1.78,17,44.0,10.0,12,42.0,56.0,31.0,31.0,69.0,71.0,,50.0,12,52.0,12.0,10
459182,MIRACLE HOME HEALTH INC,500 WEST MAIN ST STE 210,LEWISVILLE,TX,75057,148,73,30.4,19.7,6.6,0.3,0.1,3.8,0.0,747354,522080,489200,8.9,,,79,24.0,49.0,56.0,17.0,66.0,,,,0.0,0.0,2.32,25,56.0,19.0,8,53.0,56.0,40.0,59.0,51.0,63.0,,56.0,21,63.0,10.0,10
459424,KAISER HOME HEALTH SERVICES,3349 S HIGHWAY 181 SUITE #B,KENEDY,TX,78119,112,94,15.2,7.3,6.7,0.3,0.0,1.2,0.0,277734,269414,316679,0.0,,,79,36.0,58.0,65.0,29.0,65.0,,,26.0,0.0,0.0,1.71,15,27.0,11.0,19,39.0,36.0,30.0,29.0,48.0,59.0,,59.0,14,74.0,4.0,12
678089,STAMFORD MEMORIAL HOSPITAL HOME HEALTH CARE,1601 COLUMBIA STREET,STAMFORD,TX,79553,87,58,16.0,8.4,4.8,1.7,0.3,0.8,0.0,147054,216912,255149,0.0,,,79,25.0,33.0,38.0,20.0,47.0,,,,0.0,0.0,1.65,17,38.0,7.0,9,48.0,59.0,29.0,29.0,26.0,57.0,,60.0,21,55.0,9.0,16
679511,"SUPERIOR INTEGRATED HOME HEALTH CARE, INC.","5353 WEST ALABAMA, SUITE #208",HOUSTON,TX,77056,95,46,16.1,7.5,4.7,1.0,0.1,2.8,0.0,191501,250436,255867,0.0,,,79,16.0,30.0,30.0,16.0,13.0,27.0,,,0.0,0.0,2.39,20,54.0,9.0,15,43.0,46.0,28.0,35.0,48.0,59.0,,63.0,11,59.0,13.0,15
747661,GET WELL HOME HEALTH SERVICES OF HOUSTON INC,10134 OBOE,HOUSTON,TX,77025,179,45,14.4,9.6,3.8,0.0,0.0,1.0,0.0,366782,477280,490163,0.2,,,79,19.0,26.0,33.0,12.0,18.0,,,14.0,0.0,0.0,1.54,9,51.0,13.0,11,31.0,36.0,22.0,22.0,60.0,,,42.0,13,,13.0,11
457987,ROYAL HOME HEALTH CARE INCORPORATED,2735 VILLA CREEK SUITE 294,DALLAS,TX,75234,189,47,22.7,12.2,3.0,0.3,0.0,7.2,0.0,645752,535269,517925,6.0,,,80,15.0,32.0,31.0,16.0,30.0,,,,0.0,0.0,2.96,23,40.0,17.0,13,60.0,62.0,51.0,55.0,55.0,66.0,,62.0,6,70.0,9.0,17
677897,BEACON HARBOR HOME HEALTH INC,292 KINGS HIGHWAY SUITE 9,BROWNSVILLE,TX,78521,204,74,12.4,11.4,0.6,0.2,0.1,0.0,0.0,351851,353491,416953,0.2,,,80,24.0,50.0,11.0,63.0,,0.0,,70.0,0.0,0.0,1.77,7,18.0,4.0,11,34.0,35.0,15.0,20.0,65.0,,,,30,,4.0,5
747186,THE FAMILY HOME HEALTH CARE,10998 S WILCREST SUITE 276,HOUSTON,TX,77099,76,36,20.1,11.4,5.4,1.9,0.3,0.9,0.0,224248,264656,261343,3.2,,,80,14.0,22.0,20.0,16.0,15.0,,,,0.0,0.0,2.11,11,39.0,22.0,17,53.0,61.0,31.0,39.0,61.0,72.0,,69.0,28,69.0,8.0,17
459462,MANGOLD MEMORIAL HOSPITAL HOME HEALTH CARE,104 N MAIN,LOCKNEY,TX,79241,103,61,16.9,6.6,8.3,0.2,0.0,1.9,0.0,334840,271455,320237,0.0,,,81,22.0,39.0,48.0,13.0,43.0,,,,0.0,0.0,1.45,13,31.0,8.0,7,52.0,28.0,28.0,30.0,41.0,57.0,,64.0,11,74.0,5.0,16
457915,"APOSTLE HOME HEALTH CARE, PLLC",105 E SPREADING OAKS,FRIENDSWOOD,TX,77546,400,108,24.3,7.9,4.1,1.2,0.7,10.4,0.0,1507994,1157550,1182036,0.0,,,82,38.0,70.0,95.0,13.0,100.0,,,,0.0,0.0,2.1,23,65.0,11.0,9,52.0,48.0,31.0,53.0,40.0,53.0,,67.0,25,69.0,13.0,15
679100,AREA HOME CARE INC,201 W 4TH,PLAINVIEW,TX,79072,418,134,23.7,9.0,5.1,0.2,0.1,9.3,0.0,1088433,930723,1093362,0.3,,,82,50.0,84.0,105.0,29.0,99.0,,,25.0,0.0,0.0,1.79,18,31.0,13.0,10,40.0,34.0,25.0,24.0,38.0,51.0,,65.0,12,61.0,5.0,7
747258,BORDER SKILLED SERVICES INC,6425 POLARIS DR STE  K,LAREDO,TX,78041,195,46,14.4,9.6,4.8,0.0,0.1,0.0,0.0,411178,434925,543428,0.0,,,82,11.0,35.0,13.0,33.0,,0.0,,40.0,0.0,0.0,2.25,9,37.0,13.0,4,30.0,48.0,24.0,20.0,72.0,,,54.0,24,72.0,4.0,9
747269,ALLIANCE HOMEHEALTH CARE,5205 AZTEC DRIVE,THE COLONY,TX,75056,451,122,21.6,13.3,2.1,0.2,0.2,5.8,0.0,1048305,1199200,1177459,6.2,,,82,43.0,79.0,104.0,18.0,94.0,18.0,,,0.0,0.0,2.48,15,58.0,30.0,11,68.0,47.0,23.0,,43.0,61.0,,42.0,20,70.0,21.0,7
747573,THE HOME HEALTH TEAM,10935 ESTATE LANE SUITE 335,DALLAS,TX,75238,176,90,21.6,9.2,5.4,1.3,0.3,5.4,0.0,748833,527526,539695,0.6,,,82,30.0,60.0,,,79.0,,,,0.0,0.0,2.07,31,38.0,18.0,18,47.0,46.0,23.0,58.0,30.0,63.0,,51.0,32,68.0,7.0,16
747818,PARADIGM HOMECARE,2000 N CENTRAL EXPRESSWAY SUITE 105,PLANO,TX,75074,218,98,21.9,8.4,7.7,1.4,0.6,3.9,0.0,814548,773292,795250,0.0,,,82,28.0,70.0,,,89.0,,,,0.0,0.0,2.24,24,65.0,16.0,10,41.0,50.0,36.0,65.0,39.0,68.0,,56.0,20,,15.0,15
679196,ANGELUS HEALTH SERVICES INC,11110 BELLAIRE BLVD SUITE #108,HOUSTON,TX,77072,258,77,21.2,9.1,4.5,0.1,0.0,7.5,0.0,873256,711501,726858,0.0,,,84,21.0,56.0,,,69.0,,,,0.0,0.0,2.03,29,58.0,9.0,16,48.0,29.0,38.0,35.0,52.0,58.0,,62.0,23,,4.0,18
747503,NORTH TEXAS HOME CARE,522 S EDMONDS LANE SUITE 103,LEWISVILLE,TX,75067,350,150,23.5,8.5,8.0,1.7,1.0,4.4,0.0,1255386,1236323,1255496,1.2,,,84,42.0,108.0,,,145.0,,,,0.0,0.0,1.86,20,72.0,5.0,11,37.0,41.0,22.0,62.0,28.0,50.0,,43.0,17,73.0,18.0,15
743121,ADONI HOME HEALTH INC,902 ALEXANDER HAMILTON,SAN ANTONIO,TX,78228,117,51,42.7,39.7,1.9,0.4,0.0,0.6,0.0,674290,295573,294228,9.6,,,85,12.0,39.0,,,36.0,,,11.0,0.0,0.0,1.98,22,71.0,12.0,16,,49.0,20.0,43.0,67.0,,,59.0,33,51.0,18.0,16
743197,CHRISTUS HOMECARE,1205 EAST SANDY LAKE ROAD SUITE 330,COPPELL,TX,75019,101,50,17.9,6.9,9.8,0.9,0.2,0.0,0.0,468477,363432,375625,0.0,,,86,15.0,35.0,,,47.0,0.0,,,0.0,0.0,2.14,24,60.0,10.0,8,48.0,48.0,20.0,42.0,26.0,62.0,,62.0,32,70.0,14.0,12
679582,SENIOR ALLEGIANCE INC,2501 WESTERLAND DRIVE SUITE E103,HOUSTON,TX,77063,311,133,32.6,11.8,8.4,5.6,0.2,6.5,0.0,1767455,1252325,1235937,3.3,,,87,48.0,85.0,,,128.0,,,,0.0,0.0,2.1,23,48.0,11.0,14,47.0,47.0,23.0,38.0,38.0,59.0,,56.0,23,67.0,6.0,14
497709,"SUNSHINE HOME HEALTHCARE,LLC",5101-F BACKLICK RD STE 4,ANNANDALE,VA,22003,26,26,15.4,3.5,8.5,2.4,0.3,0.8,0.0,57645,91003,88686,0.0,,,78,,,,,18.0,,,0.0,0.0,0.0,1.87,8,15.0,12.0,15,19.0,42.0,23.0,8.0,54.0,62.0,,31.0,0,31.0,8.0,12
497696,"ALLIED HOME CARE, LLC","4900 LEESBURG PIKE, SUITE 413",ALEXANDRIA,VA,22302,66,56,17.6,0.3,14.1,1.4,0.0,1.8,0.0,166971,273018,266027,0.0,,,80,15.0,41.0,28.0,28.0,31.0,12.0,,,0.0,0.0,1.68,20,41.0,16.0,14,29.0,30.0,11.0,30.0,41.0,64.0,,45.0,18,73.0,4.0,14
497671,VIRGINIA QUALITY HOME CARE INC,"6066 LEESBURG PIKE, SUITE 630 C",FALLS CHURCH,VA,22041,59,39,21.9,7.1,11.8,0.4,0.1,2.4,0.0,222413,227009,219806,0.7,,,82,11.0,28.0,28.0,11.0,30.0,,,,0.0,0.0,1.74,21,56.0,10.0,13,36.0,44.0,26.0,46.0,31.0,72.0,,49.0,18,64.0,10.0,21
527283,REGAL HOME HEALTH SERVICES,5423 NORTH 118TH COURT,MILWAUKEE,WI,53225,138,41,11.8,9.5,1.0,0.7,0.0,0.7,0.0,233078,320616,329068,1.4,,,64,,,,,,30.0,,,0.0,0.0,2.28,7,22.0,27.0,10,27.0,44.0,29.0,44.0,56.0,46.0,,51.0,7,39.0,15.0,15
59101,"K & A CARE, INC.",225 E BROADWAY STE 209,GLENDALE,CA,91205,327,141,15.9,10.7,4.9,0.1,0.0,0.2,0.0,704108,1177980,976979,4.6,,,71,56.0,85.0,,,107.0,,,,0.0,11.0,2.03,4,39.0,19.0,4,33.0,30.0,30.0,71.0,57.0,,,,21,,22.0,6
59119,"PROGRESSIVE HOME HEALTH CARE, INC","1451 E CHEVY CHASE DRIVE, SUITE 108",GLENDALE,CA,91206,237,96,16.0,12.1,3.6,0.0,0.0,0.3,0.0,509828,794827,654775,3.5,,,73,36.0,60.0,,,81.0,0.0,,,0.0,11.0,1.42,7,46.0,36.0,7,33.0,21.0,25.0,60.0,55.0,,,67.0,34,,6.0,2
59041,"AM & PM HOME HEALTH AGENCY, INC",6737 SEPULVEDA BLVD,VAN NUYS,CA,91411,258,120,18.4,11.7,5.2,0.0,0.0,1.4,0.0,701805,910604,771086,3.2,,,74,50.0,70.0,24.0,96.0,70.0,,,32.0,0.0,11.0,2.02,9,38.0,27.0,8,35.0,30.0,31.0,53.0,63.0,68.0,,69.0,22,,3.0,4
59184,"AMERICAN CARE HOME HEALTH, INC","434 WEST COLORADO ST, STE 100",GLENDALE,CA,91204,323,147,17.8,13.5,2.9,0.8,0.0,0.6,0.0,787676,1205657,975268,5.2,,,76,58.0,89.0,,,122.0,0.0,,,0.0,11.0,1.87,12,43.0,35.0,5,61.0,29.0,27.0,,59.0,,,,44,,3.0,5
59346,"FIVE STAR QUALITY HEALTHCARE, INC","541 W COLORADO BLVD, SUITE 322",GLENDALE,CA,91204,144,86,13.3,9.6,3.4,0.1,0.0,0.2,0.0,259121,448195,382712,0.0,,,79,38.0,48.0,,,73.0,0.0,,,0.0,11.0,1.62,8,60.0,24.0,7,42.0,26.0,27.0,73.0,63.0,,,,19,,0.0,1
267642,"ALPINE HOME HEALTH AGENCY, INC","930 KEHRS MILL ROAD, SUITE 320",BALLWIN,MO,63011,146,83,14.6,9.4,4.3,0.8,0.1,0.1,0.0,318868,375313,406399,0.0,,,80,22.0,61.0,,,64.0,,,0.0,0.0,11.0,2.04,25,40.0,5.0,11,46.0,37.0,22.0,49.0,67.0,,,52.0,12,66.0,8.0,10
37417,"DESERT SUN HOME HEALTH, LLC","4150 NORTH 108TH AVENUE, SUITE 138",PHOENIX,AZ,85037,116,98,18.1,9.0,4.7,1.9,0.4,1.7,0.5,292056,351606,341997,0.7,,,73,49.0,49.0,52.0,46.0,57.0,12.0,,21.0,,,2.65,14,34.0,19.0,17,30.0,59.0,37.0,43.0,55.0,65.0,,52.0,16,49.0,13.0,19
108195,5 STAR HOME HEALTH SERVICES INC,5104 N ORANGE BLOSSOM TR STE 116,ORLANDO,FL,32810,327,120,24.9,9.3,7.9,1.1,0.2,5.9,0.5,1021459,979615,1069658,0.2,,,77,46.0,74.0,64.0,56.0,65.0,14.0,,37.0,,0.0,2.68,26,47.0,11.0,11,44.0,48.0,40.0,46.0,58.0,,,69.0,25,66.0,12.0,17
59033,IMPERIAL HOME HEALTH,"15415 WEST SAND STREET, SUITE 105",VICTORVILLE,CA,92392,210,111,23.4,14.2,5.3,0.7,0.1,2.7,0.5,718737,773160,685140,2.6,,,73,51.0,60.0,38.0,73.0,50.0,18.0,,38.0,0.0,,2.59,8,23.0,18.0,7,56.0,54.0,34.0,50.0,69.0,63.0,,59.0,14,50.0,7.0,14
59537,"COMFORT ASSISTING, INC","112 LA CASA VIA, SUITE 160",WALNUT CREEK,CA,94598,31,26,21.1,10.6,5.8,1.5,0.2,2.6,0.5,140995,147027,93902,3.4,,,73,12.0,14.0,,,14.0,,,,0.0,0.0,1.68,15,38.0,27.0,12,50.0,38.0,27.0,42.0,38.0,58.0,,35.0,19,46.0,15.0,0
677429,COMANCHE COMMUNITY HEALTH CARE,108 WEST OAK STREET,COMANCHE,TX,76442,202,121,19.2,10.0,6.3,0.3,0.1,2.2,0.5,444077,521781,614210,0.2,,,78,45.0,76.0,83.0,38.0,111.0,0.0,,,0.0,0.0,1.72,24,19.0,6.0,10,55.0,36.0,36.0,38.0,39.0,49.0,,64.0,12,,4.0,11
59469,APPLE HEALTHCARE INC,9613 ARROW ROUTE BLDG 3 SUITE K,RANCHO CUCAMONGA,CA,91730,313,128,18.0,12.1,4.6,0.3,0.1,0.8,0.3,777348,1044654,901064,3.8,,,67,76.0,52.0,34.0,94.0,56.0,19.0,,42.0,,,2.57,5,29.0,13.0,6,38.0,45.0,38.0,66.0,64.0,70.0,,53.0,11,68.0,41.0,13
317009,CHRILL VISITING NURSE ASSOCIATION,"201 BLOOMFIELD AVENUE, SECOND FLOOR",VERONA,NJ,7044,259,137,24.0,10.6,4.7,0.3,0.1,7.9,0.3,747122,798622,734328,0.7,,,79,37.0,100.0,76.0,61.0,49.0,61.0,,21.0,,,2.73,18,41.0,26.0,9,58.0,53.0,30.0,23.0,64.0,64.0,,71.0,15,61.0,9.0,20
57483,TOTAL CARE NURSING SERVICES,3450 WILSHIRE BLVD SUITE 1003,LOS ANGELES,CA,90010,123,55,19.5,14.1,3.9,0.3,0.0,0.9,0.3,424698,442622,358484,5.3,,,78,23.0,32.0,19.0,36.0,23.0,15.0,,15.0,,0.0,2.43,15,44.0,11.0,15,47.0,29.0,25.0,44.0,51.0,53.0,,45.0,7,55.0,16.0,13
248124,HEALTHSTAR HOME HEALTH,2586 7TH AVENUE EAST SUITE 302,NORTH SAINT PAUL,MN,55109,74,57,19.7,11.2,2.9,0.8,0.2,4.3,0.3,229761,222581,208943,0.0,,,77,23.0,34.0,42.0,15.0,50.0,,,0.0,,0.0,2.6,18,33.0,19.0,12,46.0,54.0,23.0,40.0,40.0,40.0,72.0,46.0,9,33.0,4.0,5
58462,"GUARDIAN HOME HEALTH CARE, INC",9800 S LA CIENEGA BLVD SUITE 110,INGLEWOOD,CA,90301,115,80,14.4,10.0,3.1,0.2,0.1,0.5,0.3,222281,352745,305776,1.1,,,71,37.0,43.0,32.0,48.0,19.0,20.0,,30.0,0.0,,2.45,13,23.0,20.0,9,51.0,46.0,25.0,36.0,66.0,,,58.0,10,63.0,13.0,11
59406,"WE CARE HOME HEALTH, INC",811 MILFORD STREET SUITE A,GLENDALE,CA,91203,292,165,20.7,14.1,6.0,0.1,0.0,0.2,0.3,902883,1167976,926139,8.8,,,73,56.0,109.0,11.0,154.0,39.0,,,114.0,0.0,,1.51,4,24.0,18.0,4,25.0,21.0,22.0,38.0,54.0,69.0,,70.0,21,65.0,8.0,5
59233,"IBOLIT HOME HEALTH, INC","221 WEST ALAMEDA AVENUE, SUITE 202",BURBANK,CA,91502,206,77,27.4,22.9,2.9,0.0,0.0,1.2,0.3,782985,724452,572768,9.0,,,74,34.0,43.0,,,61.0,,,,0.0,,1.95,8,51.0,30.0,8,52.0,31.0,26.0,60.0,69.0,,,,26,,3.0,5
58191,ALLSUPREME HOME CARE INC,13110 W WASHINGTON BLVD,LOS ANGELES,CA,90066,85,72,16.0,9.6,4.8,0.7,0.3,0.3,0.3,192818,282354,241426,0.0,,,76,24.0,48.0,31.0,41.0,19.0,29.0,,13.0,0.0,,2.53,21,32.0,18.0,11,51.0,58.0,28.0,26.0,60.0,58.0,,54.0,10,54.0,6.0,15
59337,"OUR LADY OF LOURDES HOME HEALTH, INC","8560 VINEYARD AVENUE, SUITE 406",RANCHO CUCAMONGA,CA,91730,101,58,12.6,7.9,3.7,0.0,0.0,0.7,0.3,175576,294680,267244,0.0,,,77,20.0,38.0,,,15.0,,,31.0,0.0,,2.41,21,31.0,24.0,9,55.0,52.0,41.0,36.0,55.0,71.0,,,17,,7.0,12
